Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2018-06-12,45.432350158691406,45.51032373283676,45.16535006589498,45.22205910310459,67644400
2018-06-13,45.05902862548828,45.57412585411727,44.997596532601726,45.465434422445746,86553600
2018-06-14,45.08265686035156,45.2645952138166,44.94561271407489,45.25986855901223,86440400
2018-06-15,44.61954116821289,44.93143548238103,44.482497024597905,44.90071763482113,246876800
2018-06-18,44.59592056274414,44.70933505205634,44.23204381835266,44.392717649811416,73939600
2018-06-19,43.8752555847168,44.026476094306425,43.34598199846244,43.74529961427696,134314000
2018-06-20,44.066650390625,44.23204728495579,43.88471200417018,44.031209486619076,82514800
2018-06-21,43.8209114074707,44.503767023974675,43.6980436174885,44.24385508466258,102847600
2018-06-22,43.69331359863281,43.98393975902918,43.641331214772514,43.976851579901044,108801600
2018-06-25,43.04352951049805,43.69330558418551,42.70328255323357,43.3341556175863,126652400
2018-06-26,43.5775260925293,44.07372017377777,43.13095286155782,43.2372827399542,98276800
2018-06-27,43.51374816894531,44.25094777319124,43.4830303169745,43.76656834896281,101141200
2018-06-28,43.83036422729492,43.998126237389926,43.428685060573926,43.49957046773212,69460800
2018-06-29,43.73822021484375,44.22968787101565,43.21839983411377,44.017031620683795,90950800
2018-07-02,44.22731018066406,44.25566650255156,43.33889021144508,43.43340527543501,70925200
2018-07-03,43.45703125,44.40924843482453,43.367242840735415,44.37144240930459,55819200
2018-07-05,43.806732177734375,44.04537958202898,43.542097184453866,43.773652803574315,66416800
2018-07-06,44.413978576660156,44.52266640183763,43.75947567930748,43.811458067133685,69940800
2018-07-09,45.030662536621094,45.054288593617486,44.72822160617709,44.775477325550156,79026400
2018-07-10,44.9763298034668,45.19607057551594,44.936158646379255,45.06139156160415,63756400
2018-07-11,44.39271545410156,44.8416503392362,44.328918229664474,44.53920931244165,75326000
2018-07-12,45.137001037597656,45.2267894525032,44.73059525117853,44.78257763818897,72164400
2018-07-13,45.20787811279297,45.32838074846216,45.10627488220943,45.14880755710365,50055600
2018-07-16,45.108642578125,45.5197713616683,44.99286298445019,45.25277488642188,60172400
2018-07-17,45.236244201660156,45.335482331916154,44.70460904325766,44.834565025276824,62138000
2018-07-18,44.98815155029297,45.318948956113694,44.87709857327811,45.314222300283994,65573600
2018-07-19,45.33784103393555,45.496149714901144,44.8203823095987,44.8203823095987,81147200
2018-07-20,45.233882904052734,45.46780006748142,44.9338033814058,45.314218018656895,82704800
2018-07-23,45.274044036865234,45.35674427011643,44.78966468221073,45.05429966000469,63957600
2018-07-24,45.60247802734375,45.75842519055261,45.378010592326866,45.47252205800304,74791600
2018-07-25,46.032508850097656,46.03959702904006,45.46779082155878,45.61664979011127,66839600
2018-07-26,45.88837432861328,46.30186823880807,45.74660354582276,45.98288578021978,76304000
2018-07-27,45.12519073486328,46.119940762134945,44.917264771321996,46.07268502521109,96096000
2018-07-30,44.87236404418945,45.413448823361634,44.673887814697736,45.34256342557714,84118000
2018-07-31,44.96215057373047,45.399274205678445,44.73768314329012,44.964515703822,157492000
2018-08-01,47.610870361328125,47.672302444502435,46.62084721963363,47.050882617996145,271742800
2018-08-02,49.002586364746094,49.23650714117272,47.33916054852433,47.3935044683634,249616000
2018-08-03,49.14434814453125,49.32155983804991,48.55127736944488,48.91751559045967,133789600
2018-08-06,49.3995361328125,49.44206521101312,48.92697159077175,49.14671237223766,101701600
2018-08-07,48.936424255371094,49.501138773053675,48.853724013358956,49.4586096922805,102349600
2018-08-08,48.969505310058594,49.10182281750939,48.32445565854515,48.68596727903809,90102000
2018-08-09,49.354637145996094,49.567289727173105,48.95768109431642,49.50821916513716,93970400
2018-08-10,49.20762252807617,49.579888360634826,49.003707018718416,49.16731411109005,98444800
2018-08-13,49.52535629272461,50.01854743640567,49.247936952783796,49.62968567554519,103563600
2018-08-14,49.73401641845703,49.92607568843563,49.380719838430274,49.83123276583713,82992000
2018-08-15,49.85020446777344,49.968759935727405,49.3973217118631,49.608350300100135,115230400
2018-08-16,50.580501556396484,50.6966835879054,50.14184492136275,50.208235687375094,114001600
2018-08-17,51.59059524536133,51.6783251294175,50.54256539610912,50.60895616534496,141708000
2018-08-20,51.08791732788086,51.96996656839502,51.00492706368577,51.71388997413222,121150800
2018-08-21,50.98833465576172,51.49812534467867,50.74885391021264,51.405652223325475,104639200
2018-08-22,50.990692138671875,51.30130679230938,50.703786400671596,50.76543754098263,76072400
2018-08-23,51.09504318237305,51.46493570912076,50.884014568111795,50.895867221948265,75532800
2018-08-24,51.25389862060547,51.42935839026841,51.004931424758055,51.35822800690538,73905600
2018-08-27,51.675968170166016,51.865657680010756,51.29421934313807,51.488648467659736,82100400
2018-08-28,52.09326934814453,52.29244165624201,51.90832311662178,51.92966223148389,91107200
2018-08-29,52.871002197265625,52.99193110548901,52.02451792983301,52.19997772917483,109019200
2018-08-30,53.35707473754883,54.122942063554966,52.733471805257224,52.93501755221845,195175200
2018-08-31,53.97357177734375,54.26758706743127,53.58707973476266,53.70800502813482,173360400
2018-09-04,54.14664077758789,54.34106981808809,53.736439967658605,54.15849704520953,109560400
2018-09-05,53.793365478515625,54.457276928887744,53.3736816597884,54.29604320332558,133332000
2018-09-06,52.899444580078125,53.90716593065943,52.47264422563863,53.6415992556608,137160000
2018-09-07,52.472652435302734,53.437692092413734,52.332757847190166,52.603064177622024,150479200
2018-09-10,51.76842498779297,52.603056397161126,51.32739855410685,52.38965440910474,158066000
2018-09-11,53.07730484008789,53.1840040786303,51.34876342719763,51.69257369273525,142996000
2018-09-12,52.418113708496094,53.34995790322006,52.12646466698008,53.33573182666329,197114800
2018-09-13,53.68428421020508,54.144279973415145,52.77377914666947,52.999033796832244,166825600
2018-09-14,53.07493209838867,53.786265188543005,52.761947420094906,53.52781503411345,127997200
2018-09-17,51.66173553466797,52.863886183544494,51.51709770879258,52.67419669776966,148780400
2018-09-18,51.74708938598633,52.60305996683925,51.48152269069633,51.640386575704554,126286800
2018-09-19,51.777915954589844,52.074304636141555,51.049987234072304,51.808741535239506,108495200
2018-09-20,52.17152404785156,52.70502370589324,51.96286524604913,52.22131894120027,106435200
2018-09-21,51.60956573486328,52.48687544958484,51.52183223077317,52.34935067644082,384986800
2018-09-24,52.351715087890625,52.46315750260787,51.365336473451706,51.41038812425552,110773600
2018-09-25,52.68367385864258,52.83305489024052,52.09326638815939,52.10512265730652,98217600
2018-09-26,52.26399612426758,53.053576036425326,52.10750202606852,52.401520911955295,95938800
2018-09-27,53.33810806274414,53.69140468460075,53.0037807512583,53.07017514656896,120724800
2018-09-28,53.52541732788086,53.54912624771217,53.11758627931917,53.30015907231894,91717600
2018-10-01,53.88582229614258,54.39798271288474,53.67005412498127,54.049429397437315,94403200
2018-10-02,54.36479187011719,54.5355120232843,53.73644937445043,53.88345698822329,99152800
2018-10-03,55.02634048461914,55.358294370916525,54.48335437728683,54.54737534751062,114619200
2018-10-04,54.05891799926758,55.092721717820574,53.760155935330346,54.720455850224305,128168000
2018-10-05,53.181610107421875,54.15850962149959,52.301930563207314,54.05181042417778,134322000
2018-10-08,53.058311462402344,53.30253542001235,52.21182374324933,52.68841900691634,118655600
2018-10-09,53.793365478515625,53.88821203886955,52.69791393711875,53.02749804604267,107564000
2018-10-10,51.30132293701172,53.670062521507774,51.227819124762505,53.45903393039437,167962400
2018-10-11,50.84843063354492,52.04584137511967,50.3433868882029,50.865030132822305,212497600
2018-10-12,52.664710998535156,52.84728743527982,51.415135332389916,52.26399293127614,161351600
2018-10-15,51.538429260253906,52.598315352725166,51.517090145968695,52.439451471892795,123164000
2018-10-16,52.67418670654297,52.87336261874121,51.39615905856207,51.91068929418811,116736000
2018-10-17,52.44657516479492,52.790385341996995,52.00791843034751,52.70976848185812,91541600
2018-10-18,51.22071075439453,52.1027638178289,50.504634639880365,51.65699405384939,130325200
2018-10-19,52.000789642333984,52.46315516254536,51.55502000334808,51.70440102450296,132314800
2018-10-22,52.31853103637695,52.96110331958656,51.9130733273846,52.11461546933148,115168400
2018-10-23,52.81172180175781,52.93502051095604,50.907721129484436,51.175657665426925,155071200
2018-10-24,51.00019073486328,53.16738456128527,50.86977899548912,52.78089619299104,163702000
2018-10-25,52.116981506347656,52.49161719818466,51.39379246887828,51.621420546484835,119423200
2018-10-26,51.28710174560547,52.20946324201055,50.42638779676054,51.192255190098145,189033600
2018-10-29,50.32442855834961,52.09090438514096,48.86619406740807,51.97234891195998,183742000
2018-10-30,50.575767517089844,51.02153365304287,49.62021065614401,50.06597679209703,146640000
2018-10-31,51.894100189208984,52.27110571342019,51.362970384025495,51.424621543624724,153435600
2018-11-01,52.69078826904297,52.72398365270438,51.40801733965286,51.939147096260946,233292800
2018-11-02,49.19578552246094,50.6587598469448,48.709707285852986,49.68660699175535,365314800
2018-11-05,47.7991943359375,48.46310570278856,46.98827534156456,48.4417665861533,264654800
2018-11-06,48.31610107421875,48.541355761410564,47.82290984588946,47.87744435335091,127531600
2018-11-07,49.781436920166016,49.80751926608168,48.401453247422836,48.83773647180707,133697600
2018-11-08,49.60775375366211,49.995590684733756,49.193739835677285,49.962279470457965,101450400
2018-11-09,48.6512336730957,49.01765697612966,48.1230104741023,48.908207415631644,137463200
2018-11-12,46.200469970703125,47.55196113045554,46.11005227310484,47.34971216392766,204542000
2018-11-13,45.738868713378906,46.91666232300983,45.553277169104916,45.59610794197945,187531600
2018-11-14,44.44686508178711,46.27422906847281,44.23985633891213,46.136224450106,243204000
2018-11-15,45.54376983642578,45.67701470048511,44.47066580426532,44.825195170219814,185915200
2018-11-16,46.04818344116211,46.39081505897768,45.0797767733839,45.327230924778966,147713200
2018-11-19,44.22322082519531,45.37484154046907,44.01621562742345,45.20828542555774,167701200
2018-11-20,42.110313415527344,43.17865753982973,41.7605438730966,42.44104746094793,271300800
2018-11-21,42.062721252441406,42.89312700672429,42.007996474505376,42.76463832556221,124496800
2018-11-23,40.99437713623047,42.01989398446868,40.94917192107717,41.624915640839525,94496000
2018-11-26,41.54877471923828,41.62729477489528,40.51136383731913,41.458360655982794,179994000
2018-11-27,41.4583625793457,41.58446956319541,40.65888990269772,40.808788533497605,165549600
2018-11-28,43.052547454833984,43.135823663787434,41.62253625141104,42.05082582673446,184250000
2018-11-29,42.72180938720703,43.49510862501545,42.281622214964095,43.4617974184589,167080000
2018-11-30,42.491004943847656,42.90739680121857,42.12220000118936,42.897877239886725,158126000
2018-12-03,43.97575378417969,44.00430521540804,43.1167964651105,43.89009585984467,163210000
2018-12-04,42.04130172729492,43.397548760146584,41.94136811757415,43.05491716644746,165377200
2018-12-06,41.572574615478516,41.58685033070264,40.5494393335014,40.86827574233966,172393600
2018-12-07,40.09021759033203,41.517847109590086,40.045008741318256,41.27990885638041,169126400
2018-12-10,40.35431671142578,40.470904095811875,38.86244330878894,39.25979963303334,248104000
2018-12-11,40.12352752685547,40.875409623836234,39.73568702462761,40.84448012074256,189126800
2018-12-12,40.2353630065918,40.906347041677016,40.216327509267764,40.544679853820156,142510800
2018-12-13,40.675540924072266,41.06100333718601,40.34242884424496,40.5660913681216,127594400
2018-12-14,39.374019622802734,40.230598753946886,39.32643270010572,40.21156325873819,162814800
2018-12-17,39.00760269165039,40.05691139092145,38.7196957717659,39.366888191907,177151600
2018-12-18,39.514408111572266,39.86179593388226,39.11466995158238,39.35023013321837,135366000
2018-12-19,38.281890869140625,39.84276545172871,37.85360122619874,39.49775566153807,196189200
2018-12-20,37.31584548950195,38.572158799025786,36.95180036177906,38.16528291063921,259092000
2018-12-21,35.86442565917969,37.632308461340656,35.602695804507725,37.322988059774715,382978400
2018-12-24,34.93647003173828,36.05953874481097,34.87936355067301,35.2505466009743,148676800
2018-12-26,37.396759033203125,37.41103474909961,34.91030473324795,35.28624765133883,234330000
2018-12-27,37.154056549072266,37.30158073396154,35.7073951737711,37.08029627195242,212468400
2018-12-28,37.173091888427734,37.71797251566736,36.773357369983444,37.475274483383565,169165600
2018-12-31,37.532371520996094,37.91783022825547,37.23256707699555,37.720341094228516,140014000
2019-01-02,37.5751953125,37.79647969819426,36.6972028856567,36.854242948968974,148158800
2019-01-03,33.832435607910156,34.67235722227103,33.78722676584075,34.25834341824749,365248800
2019-01-04,35.27671813964844,35.34572225455704,34.215515743213864,34.38920962205962,234428400
2019-01-07,35.19821548461914,35.41236216043812,34.71520096420469,35.38142901566797,219111200
2019-01-08,35.869205474853516,36.12380124647541,35.338603982587216,35.58605826366693,164101200
2019-01-09,36.47832489013672,36.76860994397454,35.60271357607896,35.997688445653495,180396400
2019-01-10,36.594905853271484,36.6353549226105,35.89536677383828,36.285585382893906,143122800
2019-01-11,36.23562240600586,36.57111628310706,36.05003082093931,36.3760087634488,108092800
2019-01-14,35.69073486328125,35.992917435038834,35.505143332444135,35.89298381309956,129756800
2019-01-15,36.42121505737305,36.4973534206971,35.70264041950483,35.75498713269954,114843600
2019-01-16,36.866153717041016,37.089816257077324,36.40455292260857,36.42358841863822,122278800
2019-01-17,37.08504867553711,37.513338169500585,36.46640789196222,36.690070384956975,119284800
2019-01-18,37.313472747802734,37.56568667566943,37.113601887219595,37.47526899184965,135004000
2019-01-22,36.475929260253906,37.29205559889947,36.314129385341815,37.21591725767247,121576000
2019-01-23,36.623443603515625,36.91372846860248,36.09522056249846,36.67816836739804,92522400
2019-01-24,36.33317565917969,36.75670551912618,36.10475693707266,36.66866951484015,101766000
2019-01-25,37.537139892578125,37.62517952067367,36.71863529953326,36.994640931413,134142000
2019-01-28,37.18973922729492,37.19687708242867,36.56158256098487,37.068388428724006,104768400
2019-01-29,36.80429458618164,37.62518462759539,36.66867164280698,37.17785946075547,166348800
2019-01-30,39.31929397583008,39.53343693856728,38.124843000043,38.84341749805906,244439200
2019-01-31,39.602447509765625,40.21156891959634,39.15512238601182,39.52392744246948,162958400
2019-02-01,39.62147903442383,40.206805105535146,39.481092705405594,39.72617244698673,130672400
2019-02-04,40.746917724609375,40.84447326029848,39.802302757563595,39.83323588611109,125982000
2019-02-05,41.44408416748047,41.65823077875106,41.00866034892797,41.13000755385985,144406400
2019-02-06,41.4583625793457,41.77482089204486,41.127628552346515,41.55591450394574,112958400
2019-02-07,40.67316436767578,41.38697910594836,40.53039996776146,41.02055217380472,126966800
2019-02-08,40.72096252441406,40.780702213471805,40.245433286874764,40.381641528112624,95280000
2019-02-11,40.48677062988281,40.91212046871485,40.44375981423957,40.873886201773935,83973600
2019-02-12,40.83565902709961,40.861944634409184,40.55129754244725,40.646883226400696,89134000
2019-02-13,40.665985107421875,41.215590783031466,40.60385716525452,40.95512670528143,89960800
2019-02-14,40.814151763916016,40.92407073769949,40.474830805272624,40.553687623623816,87342800
2019-02-15,40.72335433959961,41.02922128246794,40.563252396553025,40.92169056206012,98507200
2019-02-19,40.84521484375,40.96708613224222,40.50111732800384,40.55368854142776,75891200
2019-02-20,41.10807418823242,41.41633302299609,40.85955868823257,40.9073497098224,104457600
2019-02-21,40.87627410888672,41.18930941843482,40.69466681187952,41.0531048572345,68998800
2019-02-22,41.33268356323242,41.33985203200279,40.952740133522454,41.00053114073161,75652800
2019-02-25,41.63376998901367,42.02566208018677,41.56686185000022,41.61704477737037,87493600
2019-02-26,41.65767288208008,41.88946312542803,41.38047989985893,41.50951964678491,68280800
2019-02-27,41.78670883178711,41.817774631160844,41.27533733357488,41.39004014069917,111341600
2019-02-28,41.37570571899414,41.796275448662115,41.32074622794749,41.65529066256711,112861600
2019-03-01,41.810604095458984,41.85361491133981,41.31356956114267,41.64572200880833,103544800
2019-03-04,42.02089309692383,42.47491321428441,41.57164952876691,41.982658825969885,109744800
2019-03-05,41.944427490234375,42.05673839013298,41.70785702415031,42.04240144907716,78949600
2019-03-06,41.70307922363281,41.93486948700485,41.56448272054905,41.73892157519718,83241600
2019-03-07,41.22038269042969,41.68396322987974,41.10568351605907,41.54775499776006,99185600
2019-03-08,41.3183479309082,41.35658219637138,40.503497923548096,40.69944579938166,95997600
2019-03-11,42.74972152709961,42.802292747007655,41.90142082977354,41.93487491096763,128044000
2019-03-12,43.23002624511719,43.650592312120786,42.862027746045676,43.01257291804957,129870400
2019-03-13,43.42119598388672,43.80113952056781,43.23241652986351,43.5502321043029,124130000
2019-03-14,43.90388107299805,43.99229827171578,43.62429983063425,43.94450361458386,94318000
2019-03-15,44.47499084472656,44.764132468050896,43.906271633916674,44.171515929415094,156171600
2019-03-18,44.92902755737305,45.01744113272922,44.396146891586056,44.39853881279332,104879200
2019-03-19,44.572975158691406,45.16081528556105,44.42721017595446,45.007881832051886,126585600
2019-03-20,44.96247863769531,45.28029420823643,44.142848240779564,44.501286360698266,124140800
2019-03-21,46.61845397949219,46.914764093298665,45.356752279123555,45.40693521269051,204136800
2019-03-22,45.65305709838867,47.23974260703408,45.588537233062475,46.6781882437175,169630800
2019-03-25,45.10106658935547,45.87529044787232,44.58969511449764,45.76297956658023,175381200
2019-03-26,44.635093688964844,46.0903549339732,44.106997007157496,45.79882503010239,199202000
2019-03-27,45.03655242919922,45.34480758857709,44.57775210214657,45.103460582338926,119393600
2019-03-28,45.09629440307617,45.29701887269252,44.81193291467582,45.151253893185654,83121600
2019-03-29,45.39020919799805,45.42127499911637,45.053276519812606,45.361535317717,94256000
2019-04-01,45.69847869873047,45.80361749979197,45.01505643761168,45.794060752866976,111448000
2019-04-02,46.36277770996094,46.46792014338811,45.65306993054865,45.662626676214224,91062800
2019-04-03,46.68058395385742,46.95538500302052,46.154871891809094,46.17876922052781,93087200
2019-04-04,46.76182556152344,46.92431571682668,46.152480186695946,46.54676055770306,76457200
2019-04-05,47.074867248535156,47.098764578723184,46.81917967116176,46.94343922494232,74106400
2019-04-08,47.81563949584961,47.846701648827704,46.91715240954242,46.9362695439554,103526800
2019-04-09,47.672264099121094,48.47277726052693,47.60774422451132,47.86821199748385,143072800
2019-04-10,47.93989562988281,47.968573154749954,47.35683578926549,47.47631514525361,86781200
2019-04-11,47.54084014892578,48.03070629058641,47.41897250530564,47.99486393841018,83603200
2019-04-12,47.521724700927734,47.82520332961341,46.88609720701765,47.600581524738395,111042800
2019-04-15,47.60774612426758,47.7559030143288,47.31621618584424,47.45242441032009,70146400
